acc_train=0.0003149932964597732,acc_loss=2.634768486022949,val_acc=0.00045896739973445714,val_loss=9.702135801315308
acc_train=0.0015735541674132066,acc_loss=1.9121930599212646,val_acc=0.0009059357588651351,val_loss=1.9253765866160393
acc_train=0.00124371633501388,acc_loss=1.8954453468322754,val_acc=0.0009818552980494378,val_loss=1.9221405982971191
acc_train=0.0006333946482490543,acc_loss=1.948794960975647,val_acc=0.0009505545893445282,val_loss=1.92180435359478
acc_train=0.0008788148724820158,acc_loss=1.903548240661621,val_acc=0.0009531616866119883,val_loss=1.9202369712293148
acc_train=0.0006516472302071404,acc_loss=1.9215905666351318,val_acc=0.0009919705884190975,val_loss=1.9185816422104836
acc_train=0.0008364005257374733,acc_loss=1.9280428886413574,val_acc=0.0009135785193275908,val_loss=1.9162886962294579
acc_train=0.0008308393677746648,acc_loss=1.91996169090271,val_acc=0.0008724693622255441,val_loss=1.9160766154527664
acc_train=0.001831726578058651,acc_loss=1.940122365951538,val_acc=0.0009535204609290173,val_loss=1.9170020148158073
acc_train=0.0005129912657583388,acc_loss=1.929179310798645,val_acc=0.0009745162987104673,val_loss=1.914450243115425
acc_train=0.0013551193107103486,acc_loss=1.9533811807632446,val_acc=0.0009368942918418985,val_loss=1.91256732493639
acc_train=0.0005018057234717407,acc_loss=1.9646941423416138,val_acc=0.0009040963100117208,val_loss=1.9114508740603924
acc_train=0.0005395127024642203,acc_loss=1.9271728992462158,val_acc=0.0009482808708442046,val_loss=1.9091105610132217
acc_train=0.0006548996158752032,acc_loss=1.9213789701461792,val_acc=0.0009273291104479137,val_loss=1.9086914137005806
acc_train=0.0017055535556638752,acc_loss=1.9125875234603882,val_acc=0.0009614488072274339,val_loss=1.910459078848362
acc_train=0.0012077353147614783,acc_loss=1.8897348642349243,val_acc=0.0008254975050563096,val_loss=1.9066637605428696
acc_train=0.0008897309101186042,acc_loss=1.9469754695892334,val_acc=0.0007436348437038765,val_loss=1.9065441228449345
acc_train=0.00043788974358020144,acc_loss=1.906943440437317,val_acc=0.0006834964778741402,val_loss=1.9046436175704002
acc_train=0.0006286352888154542,acc_loss=1.9227815866470337,val_acc=0.0007280625903163351,val_loss=1.9028769470751286
acc_train=0.0005953406345063921,acc_loss=1.913330316543579,val_acc=0.0006734775828046699,val_loss=1.904965665191412
acc_train=0.0006248312479498869,acc_loss=1.9029432535171509,val_acc=0.000685817334567555,val_loss=1.9021361954510212
acc_train=0.0004836355528575015,acc_loss=1.9140613079071045,val_acc=0.000671262327610071,val_loss=1.9006130173802376
acc_train=0.0004357049151209871,acc_loss=1.9045366048812866,val_acc=0.0006373082080234752,val_loss=1.8980550020933151
acc_train=0.0006663417993379602,acc_loss=1.9120932817459106,val_acc=0.0006620631227962411,val_loss=1.898906510323286
acc_train=0.00034811075225827195,acc_loss=1.91692316532135,val_acc=0.0006667759577623489,val_loss=1.895857848227024
acc_train=0.0003321037020393325,acc_loss=1.9188096523284912,val_acc=0.0007409593654380801,val_loss=1.8957652375102043
acc_train=0.0004475803516966922,acc_loss=1.9294898509979248,val_acc=0.0006332176572941134,val_loss=1.8946034125983715
acc_train=0.0005206408206353121,acc_loss=1.8632091283798218,val_acc=0.0006971332975020646,val_loss=1.8917501829564571
acc_train=0.0006232066457934486,acc_loss=1.8954921960830688,val_acc=0.0006621796357733857,val_loss=1.8924579285085201
acc_train=0.0004268088072323256,acc_loss=1.9502253532409668,val_acc=0.0006340353681538464,val_loss=1.8890662007033825
acc_train=0.0004944012942357274,acc_loss=1.9471508264541626,val_acc=0.0005327834791412538,val_loss=1.8878901153802872
acc_train=0.0004569185842230416,acc_loss=1.924553632736206,val_acc=0.0003779901120931219,val_loss=1.8834750764071941
acc_train=0.00031421841086584667,acc_loss=1.8953487873077393,val_acc=0.00014899580952914957,val_loss=1.8473406806588173
acc_train=0.00021609610585099871,acc_loss=1.8535054922103882,val_acc=0.00029369004942707993,val_loss=1.731189500540495
acc_train=0.00026727629806827774,acc_loss=1.8038216829299927,val_acc=0.01397110474303066,val_loss=2.0036397352814674
acc_train=0.015022692980693043,acc_loss=1.9535901546478271,val_acc=0.001732726918866945,val_loss=1.8866560608148575
acc_train=0.0013274447983732491,acc_loss=1.9145052433013916,val_acc=0.0017542233946169193,val_loss=1.8852391615509987
acc_train=0.0011020975277590815,acc_loss=1.911332130432129,val_acc=0.001759315344599577,val_loss=1.8855991587042809
acc_train=0.0007352433487535386,acc_loss=1.8960479497909546,val_acc=0.0017091708778891402,val_loss=1.8842530436813831
acc_train=0.0012565736283098301,acc_loss=1.8826091289520264,val_acc=0.001746856884031387,val_loss=1.881733302026987
acc_train=0.0010798870384765374,acc_loss=1.8696755170822144,val_acc=0.0016248004474678117,val_loss=1.8797826319932938
acc_train=0.0006473124463746636,acc_loss=1.9184828996658325,val_acc=0.0015445902741238928,val_loss=1.878826942294836
acc_train=0.0004343782395156283,acc_loss=1.9085229635238647,val_acc=0.0016279996195446107,val_loss=1.8788703493773937
acc_train=0.0016554244855769744,acc_loss=1.887269139289856,val_acc=0.001579387402896565,val_loss=1.8766544796526432
acc_train=0.0023761803417567205,acc_loss=1.8914376497268677,val_acc=0.0015379383250556313,val_loss=1.8765578530728817
acc_train=0.0023662956784483136,acc_loss=1.8649908304214478,val_acc=0.0016544661128074477,val_loss=1.8742386624217033
acc_train=0.0008373285079758746,acc_loss=1.9774175882339478,val_acc=0.0017412707486179689,val_loss=1.873889621347189
acc_train=0.0023749355775618767,acc_loss=1.8370378017425537,val_acc=0.0018375655203936912,val_loss=1.8713256791234016
acc_train=0.0014657028620561469,acc_loss=1.8986462354660034,val_acc=0.0018783430278164176,val_loss=1.8721567168831825
acc_train=0.0011964159673577772,acc_loss=1.9018510580062866,val_acc=0.0018071177188788636,val_loss=1.8698656298220158
acc_train=0.0015932717721110193,acc_loss=1.8762212991714478,val_acc=0.0020060038508025718,val_loss=1.8672125674784184
acc_train=0.002823210268625116,acc_loss=1.8851820230484009,val_acc=0.001839042396351766,val_loss=1.866531178355217
acc_train=0.0035660618600852553,acc_loss=1.8825994729995728,val_acc=0.0020454904053126693,val_loss=1.8653612583875656
acc_train=0.0009376380248937043,acc_loss=1.826651930809021,val_acc=0.002159969242781285,val_loss=1.8617779463529587
acc_train=0.0016363207769202674,acc_loss=1.8898835182189941,val_acc=0.0020738365577841135,val_loss=1.864128578454256
acc_train=0.002251603793912249,acc_loss=1.8738244771957397,val_acc=0.002115226578233156,val_loss=1.8587147779762745
acc_train=0.0012602745694275457,acc_loss=1.8794633150100708,val_acc=0.002190211674174793,val_loss=1.8582261055707932
acc_train=0.0012657854609480965,acc_loss=1.9109798669815063,val_acc=0.0022087384163447183,val_loss=1.8591997362673283
acc_train=0.00131066404383178,acc_loss=1.9206898212432861,val_acc=0.002069246630364501,val_loss=1.8589812777936459
acc_train=0.0028651217821753466,acc_loss=1.860162615776062,val_acc=0.0021464544775968543,val_loss=1.855439841747284
acc_train=0.0020524136687684004,acc_loss=1.8851374387741089,val_acc=0.002074102815215359,val_loss=1.854437094181776
acc_train=0.0011423900129202995,acc_loss=1.8544178009033203,val_acc=0.0020151453955377053,val_loss=1.85446348041296
acc_train=0.0009791230797402122,acc_loss=1.8990107774734497,val_acc=0.0019334731904698558,val_loss=1.852432481944561
acc_train=0.00152210601802573,acc_loss=1.8844592571258545,val_acc=0.0017679525405455735,val_loss=1.8525533750653267
acc_train=0.001202590480986124,acc_loss=1.9051529169082642,val_acc=0.0017301804385886537,val_loss=1.8491420708596706
acc_train=0.0008793184202193714,acc_loss=1.8785021305084229,val_acc=0.001659982847626115,val_loss=1.8485016450285912
acc_train=0.0010790781308635527,acc_loss=1.856691598892212,val_acc=0.0015928316783066407,val_loss=1.8462779894471169
acc_train=0.0008411833773441488,acc_loss=1.7998621463775635,val_acc=0.0015435669388715566,val_loss=1.8330545462667942
acc_train=0.0020413154793540948,acc_loss=1.837825059890747,val_acc=0.0032168504639632214,val_loss=1.645716480910778
acc_train=0.0025705185907017587,acc_loss=1.6751617193222046,val_acc=2.9662131394853075e-05,val_loss=1.7225751131772995
acc_train=4.392181196473218e-05,acc_loss=1.7302719354629517,val_acc=0.013676612635224959,val_loss=1.8379180617630482
acc_train=0.012870880435619654,acc_loss=1.8290693759918213,val_acc=0.013706421256026256,val_loss=1.8368827104568481
acc_train=0.014757456046325727,acc_loss=1.8692125082015991,val_acc=0.003418155820606541,val_loss=1.8468632586300373
acc_train=0.002281438249283967,acc_loss=1.8747668266296387,val_acc=0.0033904702935223675,val_loss=1.8442456796765327
acc_train=0.0017025200034689416,acc_loss=1.888947606086731,val_acc=0.003452071600492238,val_loss=1.8438385352492332
acc_train=0.0011931130413851683,acc_loss=1.8455215692520142,val_acc=0.003470277059344584,val_loss=1.8437519967556
acc_train=0.004861120427885927,acc_loss=1.825209617614746,val_acc=0.004040024191754621,val_loss=1.8394793272018433
acc_train=0.002701943173723721,acc_loss=1.8492201566696167,val_acc=0.004814143421398775,val_loss=1.8363975174725056
acc_train=0.0035652881982632728,acc_loss=1.8219935894012451,val_acc=0.008768779875107265,val_loss=1.7961618825793266
acc_train=0.0081940258231904,acc_loss=1.8241828680038452,val_acc=0.013442897078485453,val_loss=1.670889388769865
acc_train=0.0147797186470784,acc_loss=1.6595231294631958,val_acc=0.002393483105275729,val_loss=1.7605273686349392
acc_train=0.0018150047100954244,acc_loss=1.790137767791748,val_acc=0.00017460575339490192,val_loss=1.7475611604750156
acc_train=0.00016160581884375563,acc_loss=1.7676440477371216,val_acc=0.007322367473800086,val_loss=1.840767040848732
acc_train=0.010951511738660725,acc_loss=1.8712317943572998,val_acc=0.006910271952190197,val_loss=1.8365586772561073
acc_train=0.003827540386994411,acc_loss=1.9027067422866821,val_acc=0.005050386973380052,val_loss=1.8421165645122528
acc_train=0.00684352801561759,acc_loss=1.826956868171692,val_acc=0.004989063094737923,val_loss=1.8340869024395943
acc_train=0.0021563264494793523,acc_loss=1.8174365758895874,val_acc=0.004551221534422202,val_loss=1.8324170522391796
acc_train=0.0031195792667040208,acc_loss=1.8206654787063599,val_acc=0.004525868300500568,val_loss=1.8325204886496067
acc_train=0.00518993212264352,acc_loss=1.8536683320999146,val_acc=0.004417186075139022,val_loss=1.8298056088387966
acc_train=0.0035521700355217,acc_loss=1.843058466911316,val_acc=0.004400851692649567,val_loss=1.8280120268464088
acc_train=0.0025921761850109803,acc_loss=1.8461582660675049,val_acc=0.004113211432217885,val_loss=1.825767531991005
acc_train=0.0047100543510414155,acc_loss=1.8192217350006104,val_acc=0.004194500339524349,val_loss=1.8254208825528622
acc_train=0.003859798333632549,acc_loss=1.833942174911499,val_acc=0.004355374229098293,val_loss=1.8250721879303455
acc_train=0.002199839288413649,acc_loss=1.8670819997787476,val_acc=0.0043332983524875,val_loss=1.822099406272173
acc_train=0.004197003874756173,acc_loss=1.8385628461837769,val_acc=0.004819823286283568,val_loss=1.822409875690937
acc_train=0.00660231285607853,acc_loss=1.835166573524475,val_acc=0.005411348298627896,val_loss=1.8186097256839275
acc_train=0.0054816299186915655,acc_loss=1.8621329069137573,val_acc=0.006841448946370135,val_loss=1.8174713477492332
acc_train=0.0063696095918927605,acc_loss=1.8097134828567505,val_acc=0.00961563492212357,val_loss=1.7963983453810215
acc_train=0.008061636902099949,acc_loss=1.8239197731018066,val_acc=0.013795887952936273,val_loss=1.68132134526968
acc_train=0.011210616543453613,acc_loss=1.8401035070419312,val_acc=0.001616811318307109,val_loss=1.8390494398772717
acc_train=0.0012192895426805519,acc_loss=1.8383052349090576,val_acc=0.008593906693640841,val_loss=1.8374222815036774
acc_train=0.012749504471231084,acc_loss=1.8380401134490967,val_acc=1.104593068352382e-07,val_loss=1.8670673556625843
acc_train=2.1676071914270266e-07,acc_loss=1.840147614479065,val_acc=0.004142150663150712,val_loss=1.822436310350895
acc_train=0.005886510467303985,acc_loss=1.8662079572677612,val_acc=0.004741572007244522,val_loss=1.8213158994913101
acc_train=0.0029643846766434123,acc_loss=1.853009819984436,val_acc=0.00441235480398844,val_loss=1.8190679661929607
acc_train=0.002762149190306563,acc_loss=1.833451747894287,val_acc=0.003862644070601625,val_loss=1.817014705389738
acc_train=0.0041515024799216,acc_loss=1.9167289733886719,val_acc=0.004058773089235619,val_loss=1.8199507482349873
acc_train=0.003025528611225282,acc_loss=1.8842355012893677,val_acc=0.004011181402856452,val_loss=1.8190055079758167
acc_train=0.00250091360575874,acc_loss=1.8685961961746216,val_acc=0.0038250841695504716,val_loss=1.8202054500579834
acc_train=0.002444171086685273,acc_loss=1.833079218864441,val_acc=0.0035199216604848878,val_loss=1.8142282776534557
acc_train=0.002182435782523166,acc_loss=1.7733608484268188,val_acc=0.003554419724833535,val_loss=1.8152559511363506
acc_train=0.0048865892835333515,acc_loss=1.8476723432540894,val_acc=0.00401125821509641,val_loss=1.811987143009901
acc_train=0.004468266752832463,acc_loss=1.7748792171478271,val_acc=0.0042865591512744675,val_loss=1.809960424900055
acc_train=0.006901680698755465,acc_loss=1.7705950736999512,val_acc=0.006686157669697553,val_loss=1.808232106268406
acc_train=0.007294639741605304,acc_loss=1.7735934257507324,val_acc=0.007993706556070207,val_loss=1.8028179816901684
acc_train=0.004309437163186196,acc_loss=1.852178931236267,val_acc=0.011548821271983568,val_loss=1.7717356123030186
acc_train=0.008854645355442371,acc_loss=1.8178938627243042,val_acc=0.013790204757396663,val_loss=1.6808840483427048
acc_train=0.011081853075940735,acc_loss=1.9250898361206055,val_acc=1.0879915189840561e-05,val_loss=1.8304605670273304
acc_train=2.1008037675214537e-05,acc_loss=1.820878267288208,val_acc=0.0004939912936116075,val_loss=1.8101769834756851
acc_train=0.00042712480843544,acc_loss=1.8584202527999878,val_acc=0.000492143451674179,val_loss=1.806940522044897
acc_train=0.0005803545350425956,acc_loss=1.8142534494400024,val_acc=0.00045054900092183657,val_loss=1.8049895875155926
acc_train=0.000547719875962319,acc_loss=1.7757551670074463,val_acc=0.0005287285140692342,val_loss=1.802017629146576
acc_train=0.00042427241820648296,acc_loss=1.8239529132843018,val_acc=0.0006013749670131298,val_loss=1.8034097999334335
acc_train=0.0005235392085190819,acc_loss=1.825528621673584,val_acc=0.00057622993488067,val_loss=1.8030711226165295
acc_train=0.00048202286172320454,acc_loss=1.8136694431304932,val_acc=0.0004421931270221837,val_loss=1.8017021119594574
acc_train=0.00040302547989156995,acc_loss=1.8381927013397217,val_acc=0.00046539718943212254,val_loss=1.799877867102623
acc_train=0.00046566419033720836,acc_loss=1.8321332931518555,val_acc=0.00042002862707062787,val_loss=1.798159010708332
acc_train=0.00038783612590493835,acc_loss=1.8446134328842163,val_acc=0.0004174087496832189,val_loss=1.794209849089384
acc_train=0.00035138119306472605,acc_loss=1.8681755065917969,val_acc=0.0004246471256846516,val_loss=1.7948471307754517
acc_train=0.000283208888562038,acc_loss=1.7936547994613647,val_acc=0.0007040780954853374,val_loss=1.7672641947865486
acc_train=0.00033951594927204685,acc_loss=1.7884259223937988,val_acc=0.0017325623328806705,val_loss=1.6887275017797947
acc_train=0.001793551635582575,acc_loss=1.7349708080291748,val_acc=0.0008749491648716288,val_loss=1.8416680693626404
acc_train=0.00020783116227278485,acc_loss=1.886899709701538,val_acc=0.0003449914478200895,val_loss=1.763386033475399
acc_train=0.0001470097414626964,acc_loss=1.7717055082321167,val_acc=2.3084289829055e-05,val_loss=1.6786701679229736
acc_train=4.3947913903070853e-05,acc_loss=1.7241877317428589,val_acc=1.0108484978112183e-06,val_loss=1.6981654204428196
acc_train=1.0207512904483637e-06,acc_loss=1.6593745946884155,val_acc=7.756816963821739e-06,val_loss=1.6481374986469746
acc_train=5.971993522015754e-06,acc_loss=1.7493038177490234,val_acc=3.060554637900062e-05,val_loss=1.7114589251577854
acc_train=3.852053250541486e-05,acc_loss=1.7341355085372925,val_acc=6.1171510047412235e-06,val_loss=1.6659813225269318
acc_train=1.78041578543566e-05,acc_loss=1.569556474685669,val_acc=0.0003567004339436842,val_loss=1.633823685348034
acc_train=0.0002090021747620497,acc_loss=1.6654293537139893,val_acc=1.9956802033792478e-05,val_loss=1.6364972703158855
acc_train=2.049499409769164e-05,acc_loss=1.6491047143936157,val_acc=9.108964062008807e-06,val_loss=1.6366410180926323
acc_train=5.744878010387888e-06,acc_loss=1.6946446895599365,val_acc=3.713510053533092e-05,val_loss=1.667827546596527
acc_train=2.4189586299685618e-05,acc_loss=1.6480844020843506,val_acc=5.991757815995329e-06,val_loss=1.646340522915125
acc_train=8.225091134009766e-06,acc_loss=1.6966447830200195,val_acc=1.455687523444903e-05,val_loss=1.6670027263462543
